ID,Station Name,Total Docks,Docks in Service,Status,Latitude,Longitude,Location
1594046383808271024,Troy St & Jackson Blvd,9,9,In Service,41.877505,-87.70485,"(41.877505, -87.70485)"
641,Central Park Ave & Bloomingdale Ave,11,11,In Service,41.914166,-87.716755,"(41.914166, -87.716755)"
1683527931525155814,Public Rack - Cornell Ave & 87th Pl,1,1,In Service,41.73688127,-87.58314552,"(41.73688127, -87.58314552)"
367,Racine Ave & 35th St,15,15,In Service,41.830688565,-87.656210661,"(41.83068856472101, -87.65621066093445)"
1673852313397164648,Public Rack - Francisco Ave & Touhy Ave,2,2,In Service,42.011865,-87.701317,"(42.011865, -87.701317)"
648,Carpenter St & 63rd St,7,7,In Service,41.77987,-87.650919,"(41.77987, -87.650919)"
427,Cottage Grove Ave & 63rd St,15,15,In Service,41.780530941,-87.605970204,"(41.78053094070882, -87.6059702038765)"
758,Lincoln Ave & Roscoe St*,16,16,In Service,41.943350247,-87.670667768,"(41.9433502470174, -87.67066776752472)"
644,Western Ave & Fillmore St,11,11,In Service,41.868563,-87.686234,"(41.868563, -87.686234)"
503,St. Louis Ave & Fullerton Ave,15,15,In Service,41.924815597,-87.714495063,"(41.92481559681187, -87.71449506282805)"
1673852313397164652,Public Rack - California Ave & Touhy Ave - midblock,1,1,In Service,42.012207,-87.700474,"(42.012207, -87.700474)"
643,Smith Park,15,15,In Service,41.892048,-87.689397,"(41.892048, -87.689397)"
640,Bernard St & Elston Ave,11,11,In Service,41.949923,-87.713949,"(41.949923, -87.713949)"
637,Wood St & Chicago Ave,15,15,In Service,41.895634,-87.672069,"(41.895634, -87.672069)"
761,Bissell St & Armitage Ave*,16,16,In Service,41.918295563,-87.652183324,"(41.9182955629354, -87.65218332409859)"
718,Ewing Ave & Burnham Greenway,11,11,In Service,41.712748761,-87.534813881,"(41.71274876109496, -87.53481388092041)"
690,State St & 95th St,15,15,In Service,41.7218499,-87.6228544,"(41.7218499, -87.6228544)"
566,Damen Ave & 74th St,11,11,In Service,41.759274039,-87.673634291,"(41.759274039331224, -87.67363429069519)"
1673852317692131950,Public Rack - California Ave & Touhy Ave - SW,1,1,In Service,42.011867,-87.700407,"(42.011867, -87.700407)"
650,Eggleston Ave & 69th St,11,11,In Service,41.768898,-87.635876,"(41.768898, -87.635876)"
1677249767994562566,Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,1,1,In Service,41.982879,-87.710534,"(41.982879, -87.710534)"
674,Michigan Ave & 71st St,7,7,In Service,41.765286,-87.621748,"(41.765286, -87.621748)"
1436495096608724634,N Clark St & W Elm St,4,4,In Service,41.902901,-87.631282,"(41.902901, -87.631282)"
664,Leavitt St & Belmont Ave,15,15,In Service,41.939354,-87.683282,"(41.939354, -87.683282)"
656,Damen Ave & Walnut (Lake) St,15,15,In Service,41.885951,-87.677009,"(41.885951, -87.677009)"
1563698722681128992,Sayre & Diversey,9,9,In Service,41.9310084,-87.8010646,"(41.9310084, -87.8010646)"
658,Leavitt St & Division St,15,15,In Service,41.902997,-87.683825,"(41.902997, -87.683825)"
1436495105198659242,W Armitage Ave & N Sheffield Ave,8,8,In Service,41.917805,-87.653449,"(41.917805, -87.653449)"
649,Stewart Ave & 63rd St,11,11,In Service,41.779835,-87.634774,"(41.779835, -87.634774)"
632,Clark St & Newport St,15,15,In Service,41.94454,-87.654678,"(41.94454, -87.654678)"
1436495100903691938,W Oakdale Ave & N Broadway,6,6,In Service,41.935581,-87.644042,"(41.935581, -87.644042)"
654,Racine Ave & Washington Blvd,11,11,In Service,41.883073,-87.656952,"(41.883073, -87.656952)"
446,Western & 28th - Velasquez Institute Vaccination Site,11,11,In Service,41.841517708,-87.685131441,"(41.84151770807, -87.6851314409)"
1448642162257565290,S Aberdeen St & W 106th St,3,3,In Service,41.701217,-87.649345,"(41.701217, -87.649345)"
1563698709796227086,Kostner Ave & Wrightwood Ave,9,9,In Service,41.9279399,-87.7359921,"(41.9279399, -87.7359921)"
192,Canal St & Adams St,47,47,In Service,41.879255,-87.639904,"(41.879255, -87.639904)"
759,Wilton Ave & Diversey Pkwy*,32,32,In Service,41.932418,-87.652705,"(41.932418, -87.652705)"
763,Morgan St & Lake St*,20,20,In Service,41.885491706,-87.652289271,"(41.88549170626906, -87.65228927135468)"
1436495122378528446,N Paulina St & Lincoln Ave,6,6,In Service,41.943838,-87.671469,"(41.943838, -87.671469)"
1673852330577033842,Public Rack - Rockwell Ave & Touhy Ave,2,2,In Service,42.012344,-87.695383,"(42.012344, -87.695383)"
1436495118083561146,N Sheffield Ave & W Wellington Ave,6,6,In Service,41.9362263,-87.6537676,"(41.9362263, -87.6537676)"
1674190140762761456,Public Rack - 2302 S Pulaski Rd,1,1,In Service,41.849437,-87.724879,"(41.849437, -87.724879)"
1674190153647663366,Public Rack - Al Raby School,3,3,In Service,41.886167,-87.714711,"(41.886167, -87.714711)"
1571105055115583500,Roscoe & Harlem,9,9,In Service,41.9416062,-87.8072964,"(41.9416062, -87.8072964)"
1674190183712434506,Public Rack - Avers Ave & Irving Park Rd,2,2,In Service,41.953789,-87.724161,"(41.953789, -87.724161)"
1571105042230683636,Oketo Ave & Addison St,9,9,In Service,41.9449659,-87.8118989,"(41.9449659, -87.8118989)"
1563698709796227088,Kilbourn & Belden,9,9,In Service,41.922352,-87.739024,"(41.922352, -87.739024)"
1575949510978564828,North Ave & New England Ave,9,9,In Service,41.9092204,-87.7971406,"(41.9092204, -87.7971406)"
1674190183712434508,Public Rack - Avers Ave & Ogden Ave,2,2,In Service,41.852642,-87.72103,"(41.852642, -87.72103)"
1674190188007401806,Public Rack - Avondale Ave & Addison St,4,4,In Service,41.94655,-87.719827,"(41.94655, -87.719827)"
1674190209482238320,Public Rack - California Ave & Cortez St,2,2,In Service,41.900105,-87.696817,"(41.900105, -87.696817)"
1674190209482238322,Public Rack - California Ave & Devon Ave - NE,1,1,In Service,41.99826,-87.699481,"(41.99826, -87.699481)"
1674190213777205620,Public Rack - California Ave & Devon Ave - NW,2,2,In Service,41.998481,-87.69985,"(41.998481, -87.69985)"
1674190213777205624,Public Rack - California Ave & Ogden Ave,1,1,In Service,41.8608706,-87.695681,"(41.8608706, -87.695681)"
1674190230957074838,Public Rack - Central Park Ave & Fillmore St,1,1,In Service,41.8680617,-87.7153897,"(41.8680617, -87.7153897)"
1674190230957074840,Public Rack - Central Park Ave & Ogden Ave,3,3,In Service,41.8543385,-87.7151584,"(41.8543385, -87.7151584)"
1674190235252042148,Public Rack - Chase Ave & Touhy Ave - NE,4,4,In Service,42.014539,-87.6901359,"(42.014539, -87.6901359)"
1674190235252042152,Public Rack - Chase Ave & Touhy Ave - NW,1,1,In Service,42.014271,-87.690408,"(42.014271, -87.690408)"
1674190239547009450,Public Rack - Chopin Park,1,1,In Service,41.942675,-87.761899,"(41.942675, -87.761899)"
1674190239547009458,Public Rack - Christiana Ave & Belmont Ave,6,6,In Service,41.93917,-87.71169,"(41.93917, -87.71169)"
1674190243841976756,Public Rack - Cicero Ave & Altgeld St,2,2,In Service,41.925734,-87.746414,"(41.925734, -87.746414)"
1674190243841976758,Public Rack - Cicero Ave & Cortland St - midblock,1,1,In Service,41.91582,-87.746074,"(41.91582, -87.746074)"
1674190248136944056,Public Rack - Cicero Ave & Le Moyne St - midblock,1,1,In Service,41.906919,-87.74623,"(41.906919, -87.74623)"
1674190252431911356,Public Rack - Cicero Ave & North Ave,1,1,In Service,41.909329,-87.745838,"(41.909329, -87.745838)"
1674190256726878654,Public Rack - Cicero Ave & Roscoe St,1,1,In Service,41.9424235,-87.74713,"(41.9424235, -87.74713)"
1674190256726878658,Public Rack - Cicero Ave & Wellington Ave,2,2,In Service,41.935779,-87.746581,"(41.935779, -87.746581)"
1674190256726878660,Public Rack - Cicero Ave & Wrightwood Ave,4,4,In Service,41.927944,-87.7466394,"(41.927944, -87.7466394)"
1674190286791649784,Public Rack - Eli Whitney Public School,1,1,In Service,41.840249,-87.725472,"(41.840249, -87.725472)"
1674190308266486306,Public Rack - Franklin Park,2,2,In Service,41.861493,-87.733404,"(41.861493, -87.733404)"
1674190325446355528,Public Rack - Hamlin Ave & Chicago Ave,1,1,In Service,41.895201,-87.721541,"(41.895201, -87.721541)"
1674190325446355532,Public Rack - Hamlin Ave & Fullerton Ave,2,2,In Service,41.924319,-87.721446,"(41.924319, -87.721446)"
1674190329741322832,Public Rack - Hamlin Ave & Grand Ave,3,3,In Service,41.903738,-87.720287,"(41.903738, -87.720287)"
1674190329741322834,Public Rack - Hamlin Ave & Montrose Ave,3,3,In Service,41.961216,-87.722416,"(41.961216, -87.722416)"
1674190364101061260,Public Rack - Karlov Ave & 26th St,1,1,In Service,41.844287,-87.727078,"(41.844287, -87.727078)"
1674190364101061262,Public Rack - Karlov Ave & Kamerling Ave,2,2,In Service,41.905621,-87.728636,"(41.905621, -87.728636)"
1674190368396028562,Public Rack - Kedvale Ave & Avondale Ave,2,2,In Service,41.952874,-87.731229,"(41.952874, -87.731229)"
1674190381280930480,Public Rack - Kedzie Ave & Argyle St,2,2,In Service,41.972097,-87.708572,"(41.972097, -87.708572)"
1674190385575897778,Public Rack - Kedzie Ave & Arthington St,1,1,In Service,41.8700949,-87.7062429,"(41.8700949, -87.7062429)"
1674190402755766968,Public Rack - Keeler Ave & 26th St,1,1,In Service,41.844058,-87.729873,"(41.844058, -87.729873)"
1674190407050734272,Public Rack - Kenton Ave & Palmer St,1,1,In Service,41.9206781,-87.7419523,"(41.9206781, -87.7419523)"
1674190407050734276,Public Rack - Keystone Ave & Irving Park Rd,2,2,In Service,41.953449,-87.729635,"(41.953449, -87.729635)"
1674190411345701574,Public Rack - Keystone Ave & North Ave,1,1,In Service,41.909623,-87.727951,"(41.909623, -87.727951)"
1448642162257565286,S Wentworth Ave & W 111th St,5,5,In Service,41.6926176,-87.6280518,"(41.6926176, -87.6280518)"
1674190415640668880,Public Rack - Kimball Ave & Carmen Ave,3,3,In Service,41.973896,-87.713297,"(41.973896, -87.713297)"
1674190424230603490,Public Rack - Kostner Ave & North Ave,2,2,In Service,41.908816,-87.736463,"(41.908816, -87.736463)"
1674190437115505410,Public Rack - Laramie Ave & Belmont Ave,2,2,In Service,41.9386855,-87.75563,"(41.9386855, -87.75563)"
1674190437115505412,Public Rack - Laramie Ave & Fullerton Ave,2,2,In Service,41.9240754,-87.7568589,"(41.9240754, -87.7568589)"
1674190441410472710,Public Rack - Laramie Ave & Grand Ave,1,1,In Service,41.917002,-87.755972,"(41.917002, -87.755972)"
1674190441410472712,Public Rack - Laramie Ave & Warwick Ave,5,5,In Service,41.948812,-87.75713,"(41.948812, -87.75713)"
1571105063705518104,Harlem Ave & Grace St,9,9,In Service,41.9488531,-87.806938,"(41.9488531, -87.806938)"
1674190445705440012,Public Rack - Lawndale Ave & Diversey Ave,1,1,In Service,41.931702,-87.719254,"(41.931702, -87.719254)"
1674190445705440014,Public Rack - Lawndale Ave & Polk St,2,2,In Service,41.8707651,-87.7183735,"(41.8707651, -87.7183735)"
1674190450000407314,Public Rack - Legler Regional Library,2,2,In Service,41.879312,-87.725428,"(41.879312, -87.725428)"
1674190454295374616,Public Rack - Linder Ave & Belmont Ave,2,2,In Service,41.938743,-87.763298,"(41.938743, -87.763298)"
1674190458590341924,Public Rack - Lorel Ave & Chicago Ave,2,2,In Service,41.89503,-87.759917,"(41.89503, -87.759917)"
1674190467180276528,Public Rack - Lowell Ave & Elston Ave,1,1,In Service,41.96614,-87.737,"(41.96614, -87.737)"
716,Eberhart Ave & 131st St,15,15,In Service,41.658413151,-87.610710897,"(41.658413151101065, -87.61071089698817)"
1594046405283107528,California & 16th St,9,9,In Service,41.859228,-87.695562,"(41.859228, -87.695562)"
1448642175142467180,S Michigan Ave & E 118th St,6,6,In Service,41.679804,-87.620843,"(41.679804, -87.620843)"
1561012870126088744,Central Park Ave & Douglas Blvd,9,9,In Service,41.862355,-87.7157109,"(41.862355, -87.7157109)"
1561012887305957948,Lawndale Ave & 16th St,9,9,In Service,41.8591606,-87.7176965,"(41.8591606, -87.7176965)"
1436495119852630436,N Damen Ave & W Chicago Ave,6,6,In Service,41.895809,-87.678519,"(41.895809, -87.678519)"
1677249815239202878,Public Rack - Maryland Ave & 87th ST,1,1,In Service,41.736995,-87.603968,"(41.736995, -87.603968)"
1448642183732401786,Woodlawn & 103rd - Olive Harvey Vaccination Site,10,10,In Service,41.707338,-87.59399,"(41.707338, -87.59399)"
1575949506683597522,Major Ave & Bloomingdale Ave,9,9,In Service,41.9125923,-87.7686995,"(41.9125923, -87.7686995)"
1561012887305957952,Tripp Ave & 15th St,9,9,In Service,41.860777,-87.7313639,"(41.860777, -87.7313639)"
1561012895895892552,Spaulding Ave & 16th St,9,9,In Service,41.85892,-87.707963,"(41.85892, -87.707963)"
1448642188027369090,Steelworkers Park,6,6,In Service,41.738246,-87.531067,"(41.738246, -87.531067)"
1448642183732401788,Maryland Ave & 104th St,10,10,In Service,41.705588,-87.602938,"(41.705588, -87.602938)"
1448642188027369086,Indiana Ave & 133rd St,6,6,In Service,41.653564,-87.617054,"(41.653564, -87.617054)"
1677249866778810506,Public Rack - 532 E 43rd St,1,1,In Service,41.816847,-87.613294,"(41.816847, -87.613294)"
1622724289952663440,La Villita Park (Albany/30th),9,9,In Service,41.8392528,-87.7020207,"(41.8392528, -87.7020207)"
1677249789469399068,Public Rack - Kostner Ave & Armitage Ave,1,1,In Service,41.917211,-87.736136,"(41.917211, -87.736136)"
1448642179437434482,W 103rd St & S Avers Ave,10,10,In Service,41.705846,-87.717074,"(41.705846, -87.717074)"
1436495109493626544,W Washington Blvd & N Peoria St,6,6,In Service,41.883043,-87.649931,"(41.883043, -87.649931)"
1436495105198659246,N Carpenter St & W Lake St,6,6,In Service,41.885586,-87.6531893,"(41.885586, -87.6531893)"
1436495109493626546,N Green St & W Lake St,8,8,In Service,41.885579,-87.648484,"(41.885579, -87.648484)"
1436495115557663136,N Southport Ave & W Newport Ave,8,8,In Service,41.944019,-87.663975,"(41.944019, -87.663975)"
1563698701206292480,Lamon Ave & Belmont Ave,9,9,In Service,41.9390108,-87.7492834,"(41.9390108, -87.7492834)"
1561012874421056046,Harding Ave & 26th St,9,9,In Service,41.8444715,-87.7232647,"(41.8444715, -87.7232647)"
1500206163166594382,Ping Tom Park (East),6,6,In Service,41.8579886,-87.6319447,"(41.8579886, -87.6319447)"
1561012900190859852,Tripp Ave & 31st St,9,9,In Service,41.836966,-87.730502,"(41.836966, -87.730502)"
1561012895895892548,Kildare Ave & 26th St,9,9,In Service,41.8442315,-87.7321534,"(41.8442315, -87.7321534)"
1563698718386161684,Mason Ave & Belmont Ave,9,9,In Service,41.9383682,-87.7725029,"(41.9383682, -87.7725029)"
1521690221159885714,Hampden Ct & Diversey Ave,8,8,In Service,41.9325593,-87.6423847,"(41.9325593, -87.6423847)"
1521686986436309688,Damen Ave & Wabansia Ave,8,8,In Service,41.9122813,-87.6773211,"(41.9122813, -87.6773211)"
1521679584953491780,Kedzie Ave & 104th St,8,8,In Service,41.7037764,-87.7013952,"(41.7037764, -87.7013952)"
1563698692616359928,Lavergne & Fullerton,9,9,In Service,41.923982,-87.7511643,"(41.923982, -87.7511643)"
1677249793764366374,Public Rack - Corliss Ave & 133rd St,5,5,In Service,41.653138,-87.601057,"(41.653138, -87.601057)"
1677249798059333678,Public Rack - Harvard Ave & 119th St,1,1,In Service,41.678227,-87.630775,"(41.678227, -87.630775)"
1677249802354300980,Public Rack - Throop St & 109th Pl,4,4,In Service,41.694944,-87.654377,"(41.694944, -87.654377)"
1677249810944235574,Public Rack - Racine Ave & 109th Pl,1,1,In Service,41.694835,-87.653041,"(41.694835, -87.653041)"
1677249819534170176,Public Rack - Greenwood Ave & 87th St,1,1,In Service,41.736263,-87.596634,"(41.736263, -87.596634)"
1563698701206292482,Cicero Ave & Grace St,6,6,In Service,41.94973,-87.7469526,"(41.94973, -87.7469526)"
1563698688321392630,Long Ave & Belden Ave,9,9,In Service,41.9227049,-87.760954,"(41.9227049, -87.760954)"
1561012874421056044,Pulaski Rd & 21st St,9,9,In Service,41.853452,-87.724541,"(41.853452, -87.724541)"
1563698705501259788,Kilpatrick Ave & Parker Ave,9,9,In Service,41.930736,-87.744082,"(41.930736, -87.744082)"
1561012891600925250,Homan Ave & Fillmore St,9,9,In Service,41.868114,-87.7109257,"(41.868114, -87.7109257)"
1563698688321392628,Long Ave & Belmont Ave,9,9,In Service,41.9383071,-87.761663,"(41.9383071, -87.761663)"
1563698675436490728,Meade Ave & Diversey Ave,9,9,In Service,41.9309018,-87.7784686,"(41.9309018, -87.7784686)"
1563698679731458030,Parkside Ave & Armitage Ave,9,9,In Service,41.9169054,-87.7671806,"(41.9169054, -87.7671806)"
1563698684026425330,Central Ave & Parker Ave,9,9,In Service,41.9301785,-87.7661217,"(41.9301785, -87.7661217)"
1561012870126088746,Keeler Ave & Roosevelt Rd,9,9,In Service,41.866402,-87.7300171,"(41.866402, -87.7300171)"
1563698718386161692,Mulligan Ave & Wellington Ave,9,9,In Service,41.9347409,-87.7844017,"(41.9347409, -87.7844017)"
1575949498093662918,Menard Ave & Division St,9,9,In Service,41.902269,-87.7704807,"(41.902269, -87.7704807)"
1571105063705518106,Meade Ave & Addison St,9,9,In Service,41.9459174,-87.7788824,"(41.9459174, -87.7788824)"
1563698696911327228,Lockwood Ave & Wrightwood Ave,9,9,In Service,41.9278148,-87.7583757,"(41.9278148, -87.7583757)"
1563698718386161690,Oak Park & Wellington,9,9,In Service,41.934586,-87.7959613,"(41.934586, -87.7959613)"
1563698692616359930,Lamon Ave & Armitage Ave,9,9,In Service,41.9166701,-87.7494873,"(41.9166701, -87.7494873)"
1571105050820616196,Narragansett Ave & School St,9,9,In Service,41.940128,-87.7864806,"(41.940128, -87.7864806)"
1571105050820616194,Central Ave & Roscoe St,9,9,In Service,41.942258,-87.7669331,"(41.942258, -87.7669331)"
1571105055115583502,Orange & Addison,9,9,In Service,41.9448846,-87.82423,"(41.9448846, -87.82423)"
1563698679731458032,Fullerton & Monitor,9,9,In Service,41.9237918,-87.7723116,"(41.9237918, -87.7723116)"
1622723153590485808,Mayfield & Roosevelt Rd,9,9,In Service,41.8658158,-87.7717805,"(41.8658158, -87.7717805)"
655,Hoyne Ave & Balmoral Ave,15,15,In Service,41.979851,-87.681932,"(41.979851, -87.681932)"
194,Wabash Ave & Wacker Pl,19,19,In Service,41.886875,-87.62603,"(41.886875, -87.62603)"
1677249793764366368,Public Rack - Kildare Ave & Division Ave,1,1,In Service,41.902405,-87.732699,"(41.902405, -87.732699)"
1677249815239202876,Public Rack - Cottage Grove Ave & 89th Pl,1,1,In Service,41.731767,-87.604899,"(41.731767, -87.604899)"
1677249819534170178,Public Rack - Drexel Ave & 87th St,1,1,In Service,41.736783,-87.602241,"(41.736783, -87.602241)"
1677249823829137482,Public Rack - Laflin St & 79th St,1,1,In Service,41.750326,-87.66168,"(41.750326, -87.66168)"
1677249828124104782,Public Rack - Halsted St & 80th St,1,1,In Service,41.748175,-87.644238,"(41.748175, -87.644238)"
1677249836714039384,Public Rack - Marquette Ave & 83rd St,1,1,In Service,41.74476,-87.558624,"(41.74476, -87.558624)"
1677249853893908602,Public Rack - Prairie Ave & Garfield Blvd S,10,10,In Service,41.794344,-87.619062,"(41.794344, -87.619062)"
1561012878716023346,Lawndale Ave & 30th St,12,12,In Service,41.8389124,-87.7168955,"(41.8389124, -87.7168955)"
1575949493798695616,Public Rack - Kildare Ave & Division St,9,9,In Service,41.902393,-87.733598,"(41.902393, -87.733598)"
1571105055115583496,Long & Irving Park,9,9,In Service,41.953038,-87.7621632,"(41.953038, -87.7621632)"
1563698701206292486,Kilbourn & Roscoe,9,9,In Service,41.9427319,-87.7395332,"(41.9427319, -87.7395332)"
1575949498093662914,Lavergne Ave & Division St,9,9,In Service,41.902513,-87.750869,"(41.902513, -87.750869)"
1571105059410550806,Harlem & Irving Park,9,9,In Service,41.9532568,-87.8071434,"(41.9532568, -87.8071434)"
1563698675436490730,Narragansett & Wrightwood,9,9,In Service,41.927294,-87.7852027,"(41.927294, -87.7852027)"
1563698705501259786,Kenosha & Wellington,9,9,In Service,41.9344421,-87.7337799,"(41.9344421, -87.7337799)"
1575949532952438778,Nordica & Medill,9,9,In Service,41.922278,-87.8020357,"(41.922278, -87.8020357)"
1575949506683597526,Narragansett & McLean,9,9,In Service,41.9158931,-87.7851104,"(41.9158931, -87.7851104)"
1582242302452717116,Kedzie Ave & 52nd St,9,9,In Service,41.7990641,-87.703446,"(41.7990641, -87.703446)"
1575949528158434034,Bloomingdale Ave & Harlem Ave,9,9,In Service,41.9120739,-87.8057657,"(41.9120739, -87.8057657)"
1575949493798695614,Lamon Ave & Chicago Ave,9,9,In Service,41.8952,-87.748223,"(41.8952, -87.748223)"
646,State St & 54th St,11,11,In Service,41.796642,-87.625923,"(41.796642, -87.625923)"
1575949489503728316,Monticello Ave & Chicago Ave,6,6,In Service,41.8952089,-87.7174329,"(41.8952089, -87.7174329)"
1571105068000485406,Narragansett & Irving Park,9,9,In Service,41.952614,-87.7853829,"(41.952614, -87.7853829)"
1575949515273532130,Kildare Ave & Chicago Ave,9,9,In Service,41.8954359,-87.7335726,"(41.8954359, -87.7335726)"
1571105042230683640,Panama Ave & Grace St,9,9,In Service,41.9476665,-87.829258,"(41.9476665, -87.829258)"
1677249793764366376,Public Rack - Ellis Ave & 132nd Pl,1,1,In Service,41.655139,-87.597597,"(41.655139, -87.597597)"
1575949523863466730,Long Ave & North Ave,9,9,In Service,41.909212,-87.760999,"(41.909212, -87.760999)"
1591541115825893018,MTV Hubbard St,6,6,In Service,41.8897772,-87.680351,"(41.8897772, -87.680351)"
1582242289567815208,Rockwell St & 63rd St,6,6,In Service,41.7787905,-87.6885894,"(41.7787905, -87.6885894)"
1582242285272847904,Maplewood Ave & 59th St,9,9,In Service,41.7863375,-87.6874351,"(41.7863375, -87.6874351)"
1582242306747684414,St Louis Ave & Norman Bobbins Ave,9,9,In Service,41.794422,-87.71137,"(41.794422, -87.71137)"
1582242298157749814,Kedzie Ave & 48th Pl,12,12,In Service,41.8047515,-87.7041145,"(41.8047515, -87.7041145)"
1582242315337619018,Kedzie Ave & 45th St,6,6,In Service,41.8113904,-87.7040052,"(41.8113904, -87.7040052)"
1582242280977880604,Richmond St & 59th St,9,9,In Service,41.7865155,-87.6973314,"(41.7865155, -87.6973314)"
1582242315337619020,California Ave & 36th St,9,9,In Service,41.8282301,-87.6945422,"(41.8282301, -87.6945422)"
1582242311042651720,Hoyne Ave & 34th St,9,9,In Service,41.8320245,-87.6778387,"(41.8320245, -87.6778387)"
1582242293862782510,Rockwell St & Archer Ave,9,9,In Service,41.823324,-87.689685,"(41.823324, -87.689685)"
1582242276682913304,Rockwell St & 57th St,6,6,In Service,41.7903484,-87.6889201,"(41.7903484, -87.6889201)"
1571105059410550802,Plainfield & Irving Park,9,9,In Service,41.952037,-87.833283,"(41.952037, -87.833283)"
1561012883010990646,Komensky Ave & 31st St,1,1,In Service,41.836708,-87.725641,"(41.836708, -87.725641)"
1582242319632586318,Sacramento Ave & Pershing Rd,9,9,In Service,41.8222791,-87.6996576,"(41.8222791, -87.6996576)"
1575949515273532128,Central Park & Augusta Blvd,9,9,In Service,41.8989108,-87.7164901,"(41.8989108, -87.7164901)"
677,Stewart Ave & 83rd St,15,15,In Service,41.743717,-87.634088,"(41.743717, -87.634088)"
1582242319632586320,Archer Ave & 43rd St,6,6,In Service,41.8154913,-87.7024412,"(41.8154913, -87.7024412)"
1594041781399920504,Tripp Ave & 65th St,9,9,In Service,41.7749163,-87.728841,"(41.7749163, -87.728841)"
1594041777104953202,Komensky Ave & 55th St,9,9,In Service,41.793279,-87.724189,"(41.793279, -87.724189)"
1582242306747684418,Artesian Ave & 55th St,12,12,In Service,41.7940135,-87.685807,"(41.7940135, -87.685807)"
1673852326282066544,Public Rack - California Ave & Touhy Ave - NW,1,1,In Service,42.012177,-87.699865,"(42.012177, -87.699865)"
1594041777104953206,Hamlin Ave & 62nd Pl,12,12,In Service,41.779953,-87.7178221,"(41.779953, -87.7178221)"
1582242280977880602,St Louis Ave & 59th St,9,9,In Service,41.785987,-87.7105616,"(41.785987, -87.7105616)"
1582242323927553620,Kedzie Ave & 57th St,9,9,In Service,41.789944,-87.703233,"(41.789944, -87.703233)"
1594041781399920506,Springfield Ave & 47th St,9,9,In Service,41.8080713,-87.7212202,"(41.8080713, -87.7212202)"
1594046448232780548,California Ave & 29th St,9,9,In Service,41.840222,-87.694129,"(41.840222, -87.694129)"
1575949510978564830,Central Park Ave & Ohio St,9,9,In Service,41.8918718,-87.7163879,"(41.8918718, -87.7163879)"
1575949502388630222,Leamington Ave & Hirsch St,9,9,In Service,41.9058405,-87.7548602,"(41.9058405, -87.7548602)"
1593766343243326364,Pulaski Rd & 60th St,9,9,In Service,41.784186,-87.722564,"(41.784186, -87.722564)"
1582242302452717114,Campbell Ave & 51st St,9,9,In Service,41.8009585,-87.6867556,"(41.8009585, -87.6867556)"
1582242293862782512,Fairfield Ave & 44th St,9,9,In Service,41.813617,-87.6932272,"(41.813617, -87.6932272)"
1593766334653391752,Pulaski Rd & 51st St,12,12,In Service,41.800434,-87.7247496,"(41.800434, -87.7247496)"
1594041785694887804,Pulaski & Ann Lurie Pl,9,9,In Service,41.8162761,-87.7246058,"(41.8162761, -87.7246058)"
1593766347538293666,Kostner Ave & 63rd St,9,9,In Service,41.778747,-87.732463,"(41.778747, -87.732463)"
1593766334653391756,Lavergne Ave & 46th St,9,9,In Service,41.80934,-87.7478312,"(41.80934, -87.7478312)"
1594041785694887806,Kenneth Ave & 50th St,6,6,In Service,41.8023156,-87.7344142,"(41.8023156, -87.7344142)"
1593766338948359064,Kildare Ave & 55th St,9,9,In Service,41.793357,-87.730598,"(41.793357, -87.730598)"
1593766338948359058,Lawler Ave & 50th St,9,9,In Service,41.802209,-87.7489007,"(41.802209, -87.7489007)"
327,Sheffield Ave & Webster Ave,19,19,In Service,41.92154,-87.653818,"(41.92154, -87.653818)"
1594046456830870690,Troy St & Grace St,9,9,In Service,41.950244,-87.706489,"(41.950244, -87.706489)"
1582242289567815212,Homan Ave & 65th St,9,9,In Service,41.775144,-87.708129,"(41.775144, -87.708129)"
1594046418168009438,Albany Ave & Belmont Ave,9,9,In Service,41.939638,-87.705263,"(41.939638, -87.705263)"
1594046443937813244,Western Ave & Gunnison St,9,9,In Service,41.969659,-87.68955,"(41.969659, -87.68955)"
1594046435347878644,Lincoln Ave & Balmoral Ave,9,9,In Service,41.979461,-87.693013,"(41.979461, -87.693013)"
1594046409578074830,Milwaukee Ave & Fullerton Ave,9,9,In Service,41.924691,-87.70055,"(41.924691, -87.70055)"
1594046388103238326,Sacramento Blvd & Polk St,9,9,In Service,41.870959,-87.700259,"(41.870959, -87.700259)"
1594046362333434512,Damen Ave & 33rd St,9,9,Not In Service,41.834108,-87.67559,"(41.834108, -87.67559)"
1575949523863466728,Kilpatrick Ave & Grand Ave,9,9,In Service,41.9127779,-87.7436434,"(41.9127779, -87.7436434)"
1594046456822715150,Francisco Ave & Hollywood Ave,9,9,In Service,41.984746,-87.701593,"(41.984746, -87.701593)"
1594046448262943690,Francisco Ave & Montrose Ave,9,9,In Service,41.9610471,-87.700901,"(41.9610471, -87.700901)"
1594046461125837998,Lincoln Ave & Peterson Ave,9,9,In Service,41.990247,-87.70858,"(41.990247, -87.70858)"
1571105046525650938,Shabbona Park,1,1,In Service,41.944847,-87.799326,"(41.944847, -87.799326)"
1674190166532565286,Public Rack - Austin Ave & Roscoe St,5,5,In Service,41.942196,-87.776472,"(41.942196, -87.776472)"
